1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;2
10;5
11;2
12;5
13;7
14;6
15;5
16;5
17;5
18;4
19;4
20;4
21;4
22;3
23;4
24;5
25;4
26;5
27;5
28;5
29;4
30;4
31;6
32;3
33;3
34;2
35;2
36;2
37;2
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;1
67;2
68;1
69;0
70;0
71;0
72;0
73;0
74;0
75;0
76;0
77;0
78;0
79;0
80;0
81;2
82;3
83;7
84;0
85;0
86;0
87;0
88;0
89;1
90;1
91;0
92;0
93;0
94;0
95;2
96;0
97;0
98;1
99;1
100;0
101;0
102;0
103;0
104;0
105;0
106;0
107;2
108;0
109;1
110;0
111;0
112;0
113;0
114;0
115;0
116;0
117;0
118;0
119;0
120;0
121;0
122;0
123;2
124;3
125;0
126;0
127;0
128;3
129;4
130;0
131;0
132;0
133;0
134;0
135;0
136;0
137;0
138;1
139;1
140;0
141;0
142;0
143;0
144;0
145;0
146;0
147;0
148;0
149;0
150;0
151;0
152;0
153;0
154;0
155;0
156;0
157;0
158;0
159;1
160;1
161;1
162;0
163;0
164;0
165;0
166;0
167;0
168;0
169;0
170;5
171;5
172;0
173;0
174;0
175;0
176;0
177;0
178;0
179;0
180;0
181;0
182;0
183;0
184;0
185;0
186;0
187;0
188;0
189;0
190;0
191;0
192;0
193;0
194;0
195;0
196;0
197;1
198;0
199;0
200;0
201;0
202;0
203;0
204;2
205;0
206;1
207;3
208;4
209;3
210;4
211;5
212;5
213;0
214;0
215;0
216;0
217;1
218;0
219;0
220;0
221;8
222;9
223;5
224;4
225;4
226;0
227;0
228;0
229;0
230;0
231;2
232;3
233;4
234;5
235;2
236;3
237;4
238;2
239;1
240;0
241;0
242;0
243;0
244;0
245;0
246;0
247;0
248;0
249;0
250;0
251;0
252;0
253;0
254;0
255;0
256;0
257;0
258;0
259;0
260;0
261;0
262;0
263;0
264;0
265;0
266;0
267;0
268;0
269;0
270;0
271;0
272;0
273;0
274;0
275;0
276;0
277;0
278;0
279;0
280;0
281;0
